game_id,season,week,gameday,home_team,away_team,home_score,away_score,actual_margin,actual_total,expected_home_points,expected_away_points,expected_margin,expected_total,home_win_probability,home_score_variance,away_score_variance,margin_variance,total_variance,expected_home_drives,expected_away_drives,home_p_td,home_p_fg,away_p_td,away_p_fg,home_p10,home_p25,home_p50,home_p75,home_p90,away_p10,away_p25,away_p50,away_p75,away_p90,margin_p10,margin_p25,margin_p50,margin_p75,margin_p90,total_p10,total_p25,total_p50,total_p75,total_p90,home_crps,away_crps,margin_crps,total_crps,joint_energy_score,simulation_seed,candidate_id,outer_target_season,train_through_season,training_through_boundary,selected_drive_alpha,selected_outcome_c,source_contract_version,code_sha,config_sha,fallback_state,simulation_version,simulation_draws
2023_16_SEA_TEN,2023,16,2023-12-24,TEN,SEA,17.0,20.0,-3.0,37.0,24.2818,24.8901,-0.6083,49.1719,0.48535,164.68505726572658,167.01032302230223,313.247595869587,350.14316470647066,11.302736629554559,11.24187166140081,0.2520969494468783,0.10576233365502556,0.24498619719490625,0.1378958635147063,9.0,14.0,23.0,32.0,41.0,10.0,16.0,24.0,33.0,42.0,-23.0,-12.0,-1.0,11.0,22.0,27.0,36.0,48.0,61.0,74.0,4.115275279999999,3.4044638099999993,4.22519949,6.80620259,6.037175520842419,918158732,B0-POSSESSION-DRIVE-SCORE-PROCESS-V1,2023,2022,2022-REG-END,0.0,0.05,phase3-feature-provenance-v1,5f148219527b07d85261d3f196ace97a5eb5646271d43596032a692389abc579,2c5cc1af74fc5f3955e44361b82b791710e4b63bbc69b0c15570617e2d86e543,NONE,B0-poisson-multinomial-rare-tail-v1,10000
2023_16_WAS_NYJ,2023,16,2023-12-24,NYJ,WAS,30.0,28.0,2.0,58.0,18.9977,20.1473,-1.1496,39.145,0.4677,121.26382109210921,128.7710798179818,240.7054903890389,259.3643114311431,11.641536498924294,11.740117923465156,0.16600517611371501,0.132365262531523,0.17271924046326056,0.13659614499175793,6.0,10.0,17.0,26.0,34.0,7.0,12.0,19.0,27.0,35.0,-21.0,-11.0,-1.0,9.0,18.0,20.0,27.0,38.0,49.0,61.0,7.22900723,5.27998557,3.8346104599999986,12.32501048,9.396871632741037,2432197817,B0-POSSESSION-DRIVE-SCORE-PROCESS-V1,2023,2022,2022-REG-END,0.0,0.05,phase3-feature-provenance-v1,5f148219527b07d85261d3f196ace97a5eb5646271d43596032a692389abc579,2c5cc1af74fc5f3955e44361b82b791710e4b63bbc69b0c15570617e2d86e543,NONE,B0-poisson-multinomial-rare-tail-v1,10000
2023_17_ARI_PHI,2023,17,2023-12-31,PHI,ARI,31.0,35.0,-4.0,66.0,28.2658,20.0373,8.2285,48.3031,0.6763,197.69351971197122,131.43205191519152,303.17140489048904,355.0797383638363,11.014514927027452,10.89581084893838,0.30179871853619655,0.12756862419977572,0.20069133432888228,0.11788365495400473,10.0,17.0,27.0,37.0,47.0,7.0,12.0,19.0,27.0,35.0,-14.0,-3.0,8.0,20.0,30.0,26.0,35.0,47.0,60.0,73.0,3.709685320000001,10.076074870000001,7.20604307,11.34082493,10.576607381244024,2507937517,B0-POSSESSION-DRIVE-SCORE-PROCESS-V1,2023,2022,2022-REG-END,0.0,0.05,phase3-feature-provenance-v1,5f148219527b07d85261d3f196ace97a5eb5646271d43596032a692389abc579,2c5cc1af74fc5f3955e44361b82b791710e4b63bbc69b0c15570617e2d86e543,NONE,B0-poisson-multinomial-rare-tail-v1,10000
2023_17_ATL_CHI,2023,17,2023-12-31,CHI,ATL,37.0,17.0,20.0,54.0,22.9007,23.7044,-0.8037,46.6051,0.48015,158.46788629862985,148.94611525152516,281.94336064606466,332.88464245424547,11.176918377223368,11.244633602283193,0.23259410035816447,0.11928165332545461,0.20829615140774352,0.19375151400784887,7.0,14.0,21.0,31.0,40.0,9.0,15.0,23.0,31.0,40.0,-22.0,-12.0,-1.0,10.0,21.0,24.0,34.0,45.0,58.0,71.0,9.31956647,3.8542517200000006,13.17428849,5.880839129999998,10.452801866422803,272568017,B0-POSSESSION-DRIVE-SCORE-PROCESS-V1,2023,2022,2022-REG-END,0.0,0.05,phase3-feature-provenance-v1,5f148219527b07d85261d3f196ace97a5eb5646271d43596032a692389abc579,2c5cc1af74fc5f3955e44361b82b791710e4b63bbc69b0c15570617e2d86e543,NONE,B0-poisson-multinomial-rare-tail-v1,10000
2023_17_CAR_JAX,2023,17,2023-12-31,JAX,CAR,26.0,0.0,26.0,26.0,21.7162,21.7623,-0.0461,43.4785,0.49785,138.3490924692469,137.33033174317433,259.73014780478053,291.62870062006203,11.27743325509767,11.251712144512293,0.20090203679540275,0.14762387471499122,0.20255177994119247,0.15113488423620822,7.0,13.0,20.0,29.0,37.0,7.0,13.0,20.0,29.0,37.0,-20.0,-11.0,0.0,10.0,20.0,23.0,31.0,42.0,54.0,66.0,3.7008418999999995,15.20128727,17.76821589,9.99358997,15.154033602138028,2757804682,B0-POSSESSION-DRIVE-SCORE-PROCESS-V1,2023,2022,2022-REG-END,0.0,0.05,phase3-feature-provenance-v1,5f148219527b07d85261d3f196ace97a5eb5646271d43596032a692389abc579,2c5cc1af74fc5f3955e44361b82b791710e4b63bbc69b0c15570617e2d86e543,NONE,B0-poisson-multinomial-rare-tail-v1,10000
2023_17_CIN_KC,2023,17,2023-12-31,KC,CIN,25.0,17.0,8.0,42.0,28.7031,21.3535,7.3496,50.0566,0.66075,187.25067545754575,141.76111386138612,300.61364120412037,357.4099374337434,10.97983249446586,11.074972711211405,0.27554542628511247,0.20779290705383593,0.21270737128260747,0.11729876064135013,13.0,19.0,27.0,37.0,47.0,7.0,13.0,20.0,28.0,37.0,-14.0,-4.0,7.0,18.0,30.0,27.0,37.0,48.0,62.0,75.0,3.3429463299999993,3.0657433099999993,3.96405588,5.34549436,5.136789942158993,2215599156,B0-POSSESSION-DRIVE-SCORE-PROCESS-V1,2023,2022,2022-REG-END,0.0,0.05,phase3-feature-provenance-v1,5f148219527b07d85261d3f196ace97a5eb5646271d43596032a692389abc579,2c5cc1af74fc5f3955e44361b82b791710e4b63bbc69b0c15570617e2d86e543,NONE,B0-poisson-multinomial-rare-tail-v1,10000
2023_17_DET_DAL,2023,17,2023-12-30,DAL,DET,20.0,19.0,1.0,39.0,33.4013,23.8359,9.5654,57.2372,0.6948,235.06736504650465,156.54422561256126,355.86850969096906,427.35467162716265,10.90339731983887,10.912240178461452,0.3684584384845492,0.14093784526138226,0.2353455304503823,0.14833558822092596,14.0,23.0,32.0,43.0,54.0,9.0,14.0,23.0,31.0,41.0,-14.0,-3.0,9.0,22.0,34.0,32.0,43.0,55.5,70.0,85.0,7.315923909999999,3.3674112899999997,5.792425960000001,10.137533539999998,8.56532520937371,856678965,B0-POSSESSION-DRIVE-SCORE-PROCESS-V1,2023,2022,2022-REG-END,0.0,0.05,phase3-feature-provenance-v1,5f148219527b07d85261d3f196ace97a5eb5646271d43596032a692389abc579,2c5cc1af74fc5f3955e44361b82b791710e4b63bbc69b0c15570617e2d86e543,NONE,B0-poisson-multinomial-rare-tail-v1,10000
2023_17_GB_MIN,2023,17,2023-12-31,MIN,GB,10.0,33.0,-23.0,43.0,25.4705,23.679,1.7915,49.1495,0.54055,175.9153212821282,157.38629762976296,312.25205295529554,354.3511848684868,10.797400272581015,10.964769096080305,0.2593377571659893,0.15491336571188363,0.2309723774792395,0.14945614599649973,10.0,16.0,24.0,34.0,43.0,9.0,14.0,23.0,31.0,41.0,-20.0,-10.0,2.0,13.0,24.0,26.0,36.0,47.0,61.0,74.0,8.93912537,6.1529231200000005,16.16271433,4.80815615,11.705590292448678,3078032974,B0-POSSESSION-DRIVE-SCORE-PROCESS-V1,2023,2022,2022-REG-END,0.0,0.05,phase3-feature-provenance-v1,5f148219527b07d85261d3f196ace97a5eb5646271d43596032a692389abc579,2c5cc1af74fc5f3955e44361b82b791710e4b63bbc69b0c15570617e2d86e543,NONE,B0-poisson-multinomial-rare-tail-v1,10000
2023_17_LAC_DEN,2023,17,2023-12-31,DEN,LAC,16.0,9.0,7.0,25.0,21.7639,22.806,-1.0421,44.5699,0.4772,140.9424510351035,144.8660506050605,264.6227898689869,306.9942134113411,11.508468431323692,11.474324205585043,0.1920935653384408,0.1529966891078402,0.2065765056675373,0.15774729020744346,7.0,13.0,20.0,29.0,38.0,9.0,14.0,21.0,30.0,39.0,-22.0,-12.0,-1.0,10.0,20.0,23.0,32.0,43.0,55.0,68.0,3.44338455,7.9181314,5.29100957,11.360946810000002,9.123659086199892,2705396825,B0-POSSESSION-DRIVE-SCORE-PROCESS-V1,2023,2022,2022-REG-END,0.0,0.05,phase3-feature-provenance-v1,5f148219527b07d85261d3f196ace97a5eb5646271d43596032a692389abc579,2c5cc1af74fc5f3955e44361b82b791710e4b63bbc69b0c15570617e2d86e543,NONE,B0-poisson-multinomial-rare-tail-v1,10000
2023_17_LA_NYG,2023,17,2023-12-31,NYG,LA,25.0,26.0,-1.0,51.0,20.0699,26.0205,-5.9506,46.0904,0.36035,130.58627261726173,172.32451220122013,283.7751371537154,322.04643248324834,11.318361815356203,11.263428922798743,0.18805761786073308,0.12106116713160157,0.24135938310477797,0.179059754057342,7.0,12.0,19.0,27.0,35.0,10.0,16.0,25.0,34.0,44.0,-27.0,-17.0,-6.0,5.0,15.0,24.0,33.0,45.0,58.0,70.0,3.94864571,3.1468419500000007,4.39789124,5.072769979999999,5.385405202683021,3688717615,B0-POSSESSION-DRIVE-SCORE-PROCESS-V1,2023,2022,2022-REG-END,0.0,0.05,phase3-feature-provenance-v1,5f148219527b07d85261d3f196ace97a5eb5646271d43596032a692389abc579,2c5cc1af74fc5f3955e44361b82b791710e4b63bbc69b0c15570617e2d86e543,NONE,B0-poisson-multinomial-rare-tail-v1,10000
2023_17_LV_IND,2023,17,2023-12-31,IND,LV,23.0,20.0,3.0,43.0,26.4983,24.443,2.0553,50.9413,0.5425,175.40533764376437,156.36138713871387,306.2422661366137,357.2911834283429,11.483315228377906,11.538806547621773,0.2435514762378684,0.1760626306460997,0.20131050804047423,0.20648336003222745,10.0,17.0,26.0,35.0,44.0,9.0,16.0,23.0,32.0,41.0,-20.0,-10.0,2.0,14.0,24.0,27.0,37.0,50.0,63.0,76.0,3.26318969,3.2338686,4.05221439,5.26524223,5.21258421518333,1244432587,B0-POSSESSION-DRIVE-SCORE-PROCESS-V1,2023,2022,2022-REG-END,0.0,0.05,phase3-feature-provenance-v1,5f148219527b07d85261d3f196ace97a5eb5646271d43596032a692389abc579,2c5cc1af74fc5f3955e44361b82b791710e4b63bbc69b0c15570617e2d86e543,NONE,B0-poisson-multinomial-rare-tail-v1,10000
2023_17_MIA_BAL,2023,17,2023-12-31,BAL,MIA,56.0,19.0,37.0,75.0,28.0265,22.8606,5.1659,50.8871,0.6142,185.1315109010901,151.85755339533952,310.08818600860087,363.88994258425845,11.303566733416712,11.19595244180249,0.2727250982263895,0.1671002191661757,0.23353442016326717,0.11117661023831472,12.0,19.0,27.0,37.0,46.0,7.0,14.0,21.0,31.0,40.0,-17.0,-7.0,5.0,17.0,27.0,27.0,37.0,50.0,63.0,76.0,20.87366543,3.1148635800000006,22.517862649999998,15.95452551,20.050005243089032,1375108043,B0-POSSESSION-DRIVE-SCORE-PROCESS-V1,2023,2022,2022-REG-END,0.0,0.05,phase3-feature-provenance-v1,5f148219527b07d85261d3f196ace97a5eb5646271d43596032a692389abc579,2c5cc1af74fc5f3955e44361b82b791710e4b63bbc69b0c15570617e2d86e543,NONE,B0-poisson-multinomial-rare-tail-v1,10000
2023_17_NE_BUF,2023,17,2023-12-31,BUF,NE,27.0,21.0,6.0,48.0,25.5976,20.0443,5.5533,45.6419,0.6282,173.24999923992397,127.47408491849185,282.0367627862786,319.41140553055305,11.45830476860281,11.301764404427448,0.25560488053756003,0.12135789630075043,0.1747623729778638,0.15552182006279663,10.0,16.0,24.0,34.0,44.0,7.0,12.0,19.0,27.0,35.0,-15.0,-6.0,5.0,17.0,27.0,23.0,33.0,44.0,57.0,69.0,3.3061092199999997,2.8149539700000004,3.8317442699999997,4.460649030000001,4.634738075149874,2403311326,B0-POSSESSION-DRIVE-SCORE-PROCESS-V1,2023,2022,2022-REG-END,0.0,0.05,phase3-feature-provenance-v1,5f148219527b07d85261d3f196ace97a5eb5646271d43596032a692389abc579,2c5cc1af74fc5f3955e44361b82b791710e4b63bbc69b0c15570617e2d86e543,NONE,B0-poisson-multinomial-rare-tail-v1,10000
2023_17_NO_TB,2023,17,2023-12-31,TB,NO,13.0,23.0,-10.0,36.0,23.0586,24.7711,-1.7125,47.8297,0.46515,153.5659226322632,168.04850964096408,300.34587833783377,342.8829862086209,11.178750901090245,11.239482119220249,0.23182146244713847,0.12083315383812869,0.2396089696577727,0.14638761220375543,7.0,14.0,21.0,31.0,40.0,9.0,16.0,24.0,33.0,42.0,-24.0,-13.0,-1.5,10.0,20.0,25.0,34.0,47.0,59.0,72.0,5.41308314,3.040778509999999,5.640304390000001,6.72205827,6.796418540812189,225494532,B0-POSSESSION-DRIVE-SCORE-PROCESS-V1,2023,2022,2022-REG-END,0.0,0.05,phase3-feature-provenance-v1,5f148219527b07d85261d3f196ace97a5eb5646271d43596032a692389abc579,2c5cc1af74fc5f3955e44361b82b791710e4b63bbc69b0c15570617e2d86e543,NONE,B0-poisson-multinomial-rare-tail-v1,10000
2023_17_NYJ_CLE,2023,17,2023-12-28,CLE,NYJ,37.0,20.0,17.0,57.0,22.0189,17.661,4.3579,39.6799,0.61305,143.72971576157616,110.3041094109411,242.30263785378534,265.76501249124914,12.292851125876023,12.355654651875025,0.19570735132694236,0.11401552011892843,0.14484056517609462,0.11808181869680275,7.0,13.0,21.0,30.0,38.0,6.0,10.0,17.0,24.0,32.0,-16.0,-6.0,4.0,14.0,24.0,20.0,28.0,38.0,50.0,61.0,9.98977631,2.894263519999999,7.571444530000001,11.16277711,10.217499932705524,1306135448,B0-POSSESSION-DRIVE-SCORE-PROCESS-V1,2023,2022,2022-REG-END,0.0,0.05,phase3-feature-provenance-v1,5f148219527b07d85261d3f196ace97a5eb5646271d43596032a692389abc579,2c5cc1af74fc5f3955e44361b82b791710e4b63bbc69b0c15570617e2d86e543,NONE,B0-poisson-multinomial-rare-tail-v1,10000
2023_17_PIT_SEA,2023,17,2023-12-31,SEA,PIT,23.0,30.0,-7.0,53.0,23.2789,19.9992,3.2797,43.2781,0.5791,159.6246772577258,128.0634057005701,271.8002479347935,303.57591798179817,11.017158531249649,11.188508384006822,0.23509653087479038,0.12699219567366515,0.18202814346693735,0.14374083945097393,7.0,14.0,21.0,31.0,40.100000000000364,7.0,12.0,19.0,27.0,35.0,-17.0,-7.0,3.0,14.0,24.0,22.0,31.0,42.0,54.0,67.0,3.005072310000001,6.54312474,6.24467355,6.733801250000001,7.343883344819707,437966225,B0-POSSESSION-DRIVE-SCORE-PROCESS-V1,2023,2022,2022-REG-END,0.0,0.05,phase3-feature-provenance-v1,5f148219527b07d85261d3f196ace97a5eb5646271d43596032a692389abc579,2c5cc1af74fc5f3955e44361b82b791710e4b63bbc69b0c15570617e2d86e543,NONE,B0-poisson-multinomial-rare-tail-v1,10000
2023_17_SF_WAS,2023,17,2023-12-31,WAS,SF,10.0,27.0,-17.0,37.0,21.2383,30.0436,-8.8053,51.2819,0.31605,140.61997510751073,204.79317835783579,328.17460937093705,362.651697559756,11.319865398269863,11.448684902514849,0.20178984343558834,0.12974334140125857,0.29902970649256133,0.14339141867499647,7.0,13.0,20.0,28.0,37.0,13.0,20.0,29.0,39.0,49.0,-32.0,-21.0,-9.0,3.0,14.0,28.0,37.0,50.0,64.0,76.0,6.101492510000001,3.3766491600000004,5.738301829999999,7.903843010000001,7.509031284164768,2641180518,B0-POSSESSION-DRIVE-SCORE-PROCESS-V1,2023,2022,2022-REG-END,0.0,0.05,phase3-feature-provenance-v1,5f148219527b07d85261d3f196ace97a5eb5646271d43596032a692389abc579,2c5cc1af74fc5f3955e44361b82b791710e4b63bbc69b0c15570617e2d86e543,NONE,B0-poisson-multinomial-rare-tail-v1,10000
2023_17_TEN_HOU,2023,17,2023-12-31,HOU,TEN,26.0,3.0,23.0,29.0,22.8367,24.9444,-2.1077,47.7811,0.4541,145.1703501450145,170.93240188018802,294.6477654865487,337.5577385638564,11.326522181170914,11.417718973109995,0.215176179430879,0.1451419716846561,0.25341051298259776,0.10906877574429492,9.0,14.0,21.0,30.0,39.0,10.0,16.0,24.0,33.0,42.0,-24.0,-13.0,-2.0,9.25,20.0,26.0,34.0,46.0,59.0,72.0,3.4358369499999997,14.747700279999998,16.51168161,10.63774649,14.682988086445116,1092851012,B0-POSSESSION-DRIVE-SCORE-PROCESS-V1,2023,2022,2022-REG-END,0.0,0.05,phase3-feature-provenance-v1,5f148219527b07d85261d3f196ace97a5eb5646271d43596032a692389abc579,2c5cc1af74fc5f3955e44361b82b791710e4b63bbc69b0c15570617e2d86e543,NONE,B0-poisson-multinomial-rare-tail-v1,10000
2023_18_ATL_NO,2023,18,2024-01-07,NO,ATL,48.0,17.0,31.0,65.0,27.4801,22.5022,4.9779,49.9823,0.60815,186.3556395539554,145.84757991799177,309.73538512851286,354.67105381538147,11.286291628707668,11.279173661390212,0.27280904104695,0.15166264063378235,0.19847608922469123,0.17434877011626834,10.0,17.0,26.0,36.0,46.0,9.0,13.0,21.0,30.0,39.0,-17.0,-7.0,4.0,17.0,28.0,27.0,37.0,48.0,62.0,75.0,14.13570413,3.3333347200000008,17.30210559,9.598885330000002,14.432546412031792,344097895,B0-POSSESSION-DRIVE-SCORE-PROCESS-V1,2023,2022,2022-REG-END,0.0,0.05,phase3-feature-provenance-v1,5f148219527b07d85261d3f196ace97a5eb5646271d43596032a692389abc579,2c5cc1af74fc5f3955e44361b82b791710e4b63bbc69b0c15570617e2d86e543,NONE,B0-poisson-multinomial-rare-tail-v1,10000
2023_18_BUF_MIA,2023,18,2024-01-07,MIA,BUF,14.0,21.0,-7.0,35.0,23.9467,27.3425,-3.3958,51.2892,0.42805,162.49070818081807,191.89898364836483,316.75621798179816,392.02316567656766,11.133288800831734,11.218943010095865,0.24812185602003298,0.11320454393759447,0.280113772834386,0.13122746204300997,9.0,14.0,23.0,31.0,41.0,10.0,17.0,26.0,36.0,46.0,-26.0,-15.0,-3.0,9.0,20.0,27.0,37.0,49.0,64.0,78.0,5.30562797,3.94713283,4.45921562,8.897799659999999,7.340650285521127,3089277303,B0-POSSESSION-DRIVE-SCORE-PROCESS-V1,2023,2022,2022-REG-END,0.0,0.05,phase3-feature-provenance-v1,5f148219527b07d85261d3f196ace97a5eb5646271d43596032a692389abc579,2c5cc1af74fc5f3955e44361b82b791710e4b63bbc69b0c15570617e2d86e543,NONE,B0-poisson-multinomial-rare-tail-v1,10000
2023_18_CHI_GB,2023,18,2024-01-07,GB,CHI,17.0,9.0,8.0,26.0,26.1454,21.4341,4.7113,47.5795,0.6113000000000001,181.57401624162418,141.94965215521552,294.9396462746275,352.1076905190519,11.072809341682188,10.955600145004649,0.2696052344196027,0.13327410035146559,0.2207079395880717,0.11901984540004673,10.0,17.0,24.0,34.0,44.0,7.0,13.0,20.0,29.0,37.0,-17.0,-7.0,4.0,16.0,27.0,24.0,34.0,46.0,59.0,72.0,4.96281414,6.90356843,4.18880289,12.641415530000002,9.336186282410411,1289972888,B0-POSSESSION-DRIVE-SCORE-PROCESS-V1,2023,2022,2022-REG-END,0.0,0.05,phase3-feature-provenance-v1,5f148219527b07d85261d3f196ace97a5eb5646271d43596032a692389abc579,2c5cc1af74fc5f3955e44361b82b791710e4b63bbc69b0c15570617e2d86e543,NONE,B0-poisson-multinomial-rare-tail-v1,10000
2023_18_CLE_CIN,2023,18,2024-01-07,CIN,CLE,31.0,14.0,17.0,45.0,24.7412,22.9549,1.7863,47.6961,0.5383,163.5493774977498,150.6223282228223,296.5940917191719,331.7493197219722,11.970464662747261,11.711761684489565,0.23408338333392467,0.12161578429560632,0.21166660734191226,0.13819838212707958,9.0,16.0,24.0,33.0,42.0,7.0,14.0,21.0,31.0,40.0,-20.0,-10.0,1.0,13.0,24.0,26.0,34.0,46.0,59.0,72.0,4.619383139999999,4.7822529099999995,9.17061957,4.309112390000001,7.515790936992136,3880814657,B0-POSSESSION-DRIVE-SCORE-PROCESS-V1,2023,2022,2022-REG-END,0.0,0.05,phase3-feature-provenance-v1,5f148219527b07d85261d3f196ace97a5eb5646271d43596032a692389abc579,2c5cc1af74fc5f3955e44361b82b791710e4b63bbc69b0c15570617e2d86e543,NONE,B0-poisson-multinomial-rare-tail-v1,10000
2023_18_DAL_WAS,2023,18,2024-01-07,WAS,DAL,10.0,38.0,-28.0,48.0,20.3806,29.6676,-9.287,50.0482,0.30525,132.6564092809281,206.10952119211922,316.15064606460646,361.3812148814881,11.270874026908704,11.243544244558512,0.18673768503243787,0.14511770137877095,0.30153113416687494,0.14768556128644286,7.0,13.0,19.0,27.0,36.0,13.0,20.0,28.0,39.0,48.0,-32.0,-21.0,-9.0,3.0,13.0,27.0,37.0,49.0,62.0,75.0,5.52615176,5.726403300000001,11.55935148,4.405961420000001,8.864293061320417,1376572762,B0-POSSESSION-DRIVE-SCORE-PROCESS-V1,2023,2022,2022-REG-END,0.0,0.05,phase3-feature-provenance-v1,5f148219527b07d85261d3f196ace97a5eb5646271d43596032a692389abc579,2c5cc1af74fc5f3955e44361b82b791710e4b63bbc69b0c15570617e2d86e543,NONE,B0-poisson-multinomial-rare-tail-v1,10000
2023_18_DEN_LV,2023,18,2024-01-07,LV,DEN,27.0,14.0,13.0,41.0,22.9404,21.1488,1.7916,44.0892,0.5419,142.3422820682068,134.64032259225922,258.35360480048,295.61160452045203,11.266915545077518,11.374065550860557,0.189015065364033,0.21156856166119456,0.1839633190201135,0.1631858438843395,9.0,14.0,22.0,30.0,39.0,7.0,13.0,20.0,28.0,37.0,-18.0,-9.0,2.0,13.0,22.0,23.0,32.0,43.0,55.0,67.0,3.6549244400000003,3.86433684,6.732346920000001,4.128483880000001,5.960118791220987,3574506683,B0-POSSESSION-DRIVE-SCORE-PROCESS-V1,2023,2022,2022-REG-END,0.0,0.05,phase3-feature-provenance-v1,5f148219527b07d85261d3f196ace97a5eb5646271d43596032a692389abc579,2c5cc1af74fc5f3955e44361b82b791710e4b63bbc69b0c15570617e2d86e543,NONE,B0-poisson-multinomial-rare-tail-v1,10000
2023_18_HOU_IND,2023,18,2024-01-06,IND,HOU,19.0,23.0,-4.0,42.0,25.6654,21.8733,3.7921,47.5387,0.5856,168.42188502850283,140.4010872187219,289.9680743974397,327.6778700970097,11.597189271633582,11.55710075758349,0.2388052371044885,0.15059146642609053,0.1953110161982885,0.14935210436562743,10.0,17.0,24.0,34.0,43.0,7.0,13.0,20.0,29.0,37.0,-17.0,-7.0,4.0,14.0,25.0,26.0,34.0,46.0,59.0,71.0,3.89449386,2.915238950000001,5.218769510000001,4.59080013,5.400043142022094,1447694755,B0-POSSESSION-DRIVE-SCORE-PROCESS-V1,2023,2022,2022-REG-END,0.0,0.05,phase3-feature-provenance-v1,5f148219527b07d85261d3f196ace97a5eb5646271d43596032a692389abc579,2c5cc1af74fc5f3955e44361b82b791710e4b63bbc69b0c15570617e2d86e543,NONE,B0-poisson-multinomial-rare-tail-v1,10000
2023_18_JAX_TEN,2023,18,2024-01-07,TEN,JAX,28.0,20.0,8.0,48.0,24.0634,21.4895,2.5739,45.5529,0.5600999999999999,161.72635307530751,142.16790654065406,288.91102989298935,318.8774893389339,11.217805343008283,11.064323265197324,0.24692091192201426,0.11459801532114217,0.20622456265743244,0.14226602487216702,9.0,14.0,23.0,31.0,41.0,7.0,13.0,20.0,29.0,37.0,-19.0,-8.0,3.0,14.0,24.0,24.0,33.0,44.0,57.0,69.0,3.7894502400000007,2.7598173300000006,4.618365390000001,4.47499575,5.066797499961881,2474733242,B0-POSSESSION-DRIVE-SCORE-PROCESS-V1,2023,2022,2022-REG-END,0.0,0.05,phase3-feature-provenance-v1,5f148219527b07d85261d3f196ace97a5eb5646271d43596032a692389abc579,2c5cc1af74fc5f3955e44361b82b791710e4b63bbc69b0c15570617e2d86e543,NONE,B0-poisson-multinomial-rare-tail-v1,10000
2023_18_KC_LAC,2023,18,2024-01-07,LAC,KC,12.0,13.0,-1.0,25.0,23.5301,28.1125,-4.5824,51.6426,0.40314999999999995,160.2377177617762,188.61910566056605,327.6719774377438,370.0416694069407,11.119951899593621,11.094942946632974,0.23941799155536211,0.11750878005618655,0.2723253863398125,0.1800257237771243,7.0,14.0,22.0,31.0,41.0,11.0,18.0,27.0,37.0,46.0,-28.0,-17.0,-4.0,7.0,18.0,28.0,38.0,50.0,64.0,77.0,6.27251587,8.64770791,4.424357859999999,16.7082314,11.710366431015364,1559773672,B0-POSSESSION-DRIVE-SCORE-PROCESS-V1,2023,2022,2022-REG-END,0.0,0.05,phase3-feature-provenance-v1,5f148219527b07d85261d3f196ace97a5eb5646271d43596032a692389abc579,2c5cc1af74fc5f3955e44361b82b791710e4b63bbc69b0c15570617e2d86e543,NONE,B0-poisson-multinomial-rare-tail-v1,10000
2023_18_LA_SF,2023,18,2024-01-07,SF,LA,20.0,21.0,-1.0,41.0,30.2555,24.856,5.3995,55.1115,0.6153,210.9261123612361,166.43350735073508,352.25992574257424,402.4593136813681,11.171070201556205,10.93496569035448,0.3168800602243229,0.14045337937595245,0.2548972625055113,0.13657225461654485,13.0,20.0,29.0,39.0,50.0,10.0,16.0,24.0,33.0,42.0,-18.0,-7.0,5.0,18.0,29.0,30.0,41.0,54.0,68.0,82.0,5.579612430000001,3.1958006,5.14372401,7.85483305,7.085638702548557,320199135,B0-POSSESSION-DRIVE-SCORE-PROCESS-V1,2023,2022,2022-REG-END,0.0,0.05,phase3-feature-provenance-v1,5f148219527b07d85261d3f196ace97a5eb5646271d43596032a692389abc579,2c5cc1af74fc5f3955e44361b82b791710e4b63bbc69b0c15570617e2d86e543,NONE,B0-poisson-multinomial-rare-tail-v1,10000
2023_18_MIN_DET,2023,18,2024-01-07,DET,MIN,30.0,20.0,10.0,50.0,25.0399,26.0175,-0.9776,51.0574,0.4756,160.90719870987098,178.2578195319532,306.57035527552756,371.75968120812075,11.100965696525925,11.041255423855597,0.23621114399392878,0.17257763088508873,0.26126971492068274,0.14663702065403822,10.0,16.0,24.0,33.0,41.0,10.0,17.0,24.0,34.0,44.0,-23.0,-12.0,-1.0,10.0,21.0,27.0,37.0,50.0,63.0,76.0,4.099802789999999,3.7434385900000002,6.707103460000001,4.492822479999999,6.208356821753746,794135940,B0-POSSESSION-DRIVE-SCORE-PROCESS-V1,2023,2022,2022-REG-END,0.0,0.05,phase3-feature-provenance-v1,5f148219527b07d85261d3f196ace97a5eb5646271d43596032a692389abc579,2c5cc1af74fc5f3955e44361b82b791710e4b63bbc69b0c15570617e2d86e543,NONE,B0-poisson-multinomial-rare-tail-v1,10000
2023_18_NYJ_NE,2023,18,2024-01-07,NE,NYJ,3.0,17.0,-14.0,20.0,23.0182,15.6538,7.3644,38.672,0.68625,142.35130389038903,96.96784234423443,229.01591423142318,249.6223782378238,12.024624442778435,12.063159559226456,0.18882110358014717,0.17439472888473073,0.12559355435748626,0.11477326651331562,9.0,14.0,22.0,30.0,39.0,3.0,9.0,14.0,21.0,29.0,-11.0,-3.0,7.0,17.0,27.0,19.0,27.0,37.0,49.0,60.0,13.41029468,2.5233939800000007,13.91972038,10.984750259999998,13.21752859476014,3794527275,B0-POSSESSION-DRIVE-SCORE-PROCESS-V1,2023,2022,2022-REG-END,0.0,0.05,phase3-feature-provenance-v1,5f148219527b07d85261d3f196ace97a5eb5646271d43596032a692389abc579,2c5cc1af74fc5f3955e44361b82b791710e4b63bbc69b0c15570617e2d86e543,NONE,B0-poisson-multinomial-rare-tail-v1,10000
